ActivityHour,Id,StepTotal
3/13/2016 3:00:00 PM,99990001,87.39497075651146
3/13/2016 4:00:00 AM,99990001,233.42866115021468
3/13/2016 4:00:00 PM,99990001,197.99329840409362
3/13/2016 5:00:00 AM,99990001,139.88335721000738
3/13/2016 5:00:00 PM,99990001,124.8004062292301
3/13/2016 6:00:00 AM,99990001,351.1987429581808
3/13/2016 6:00:00 PM,99990001,283.7229308502875
3/13/2016 7:00:00 AM,99990001,278.8246389574246
3/13/2016 7:00:00 PM,99990001,366.36575849908553
3/13/2016 8:00:00 AM,99990001,386.6665180389166
3/13/2016 8:00:00 PM,99990001,128.19054223675374
3/13/2016 9:00:00 AM,99990001,76.11250937766378
3/13/2016 9:00:00 PM,99990001,34.45851832392721
3/14/2016 10:00:00 AM,99990001,116.76775496404532
3/14/2016 10:00:00 PM,99990001,135.4826242321337
3/14/2016 11:00:00 AM,99990001,177.68040902060568
3/14/2016 11:00:00 PM,99990001,108.99934537794651
3/14/2016 12:00:00 AM,99990001,44.19422032181917
3/14/2016 12:00:00 PM,99990001,320.08517927326835
3/14/2016 1:00:00 AM,99990001,72.24011789837903
3/14/2016 1:00:00 PM,99990001,247.68370048988305
3/14/2016 2:00:00 AM,99990001,166.4260957353217
3/14/2016 2:00:00 PM,99990001,93.48713862266065
3/14/2016 3:00:00 AM,99990001,85.53562075989362
3/14/2016 3:00:00 PM,99990001,121.15819075172718
3/14/2016 4:00:00 AM,99990001,67.05804898412185
3/14/2016 4:00:00 PM,99990001,47.216235634597616
3/14/2016 5:00:00 AM,99990001,151.05147739064628
3/14/2016 5:00:00 PM,99990001,65.52723112549288
3/14/2016 6:00:00 AM,99990001,189.22939623737946
3/14/2016 6:00:00 PM,99990001,529.7712306098895
3/14/2016 7:00:00 AM,99990001,221.53892112286638
3/14/2016 7:00:00 PM,99990001,246.2748115446991
3/14/2016 8:00:00 AM,99990001,377.3430939310593
3/14/2016 8:00:00 PM,99990001,74.21846385754978
3/14/2016 9:00:00 AM,99990001,160.22227723110578
3/14/2016 9:00:00 PM,99990001,84.70529978379884
3/15/2016 10:00:00 AM,99990001,170.25844956124868
3/15/2016 10:00:00 PM,99990001,117.82490193339274
3/15/2016 11:00:00 AM,99990001,185.7399584627942
3/15/2016 11:00:00 PM,99990001,101.00951905842935
3/15/2016 12:00:00 AM,99990001,244.0760408218367
3/15/2016 12:00:00 PM,99990001,198.08968222796932
3/15/2016 1:00:00 AM,99990001,160.08999681528562
3/15/2016 1:00:00 PM,99990001,261.98623381838485
3/15/2016 2:00:00 AM,99990001,140.57907195859062
3/15/2016 2:00:00 PM,99990001,56.32337377376239
3/15/2016 3:00:00 AM,99990001,232.10309776255514
3/15/2016 3:00:00 PM,99990001,214.8870050734561
3/15/2016 4:00:00 AM,99990001,202.05216014566025
3/15/2016 4:00:00 PM,99990001,84.07931486603952
3/15/2016 5:00:00 AM,99990001,48.441434026390134
3/15/2016 5:00:00 PM,99990001,140.01307675685723
3/15/2016 6:00:00 AM,99990001,384.90967584081045
3/15/2016 6:00:00 PM,99990001,366.4904239532857
3/15/2016 7:00:00 AM,99990001,324.31736110178747
3/15/2016 7:00:00 PM,99990001,351.1999982344429
3/15/2016 8:00:00 AM,99990001,189.25742563333412
3/15/2016 8:00:00 PM,99990001,76.91023867883425
3/15/2016 9:00:00 AM,99990001,86.51946291145363
3/15/2016 9:00:00 PM,99990001,113.82826792379552
3/16/2016 10:00:00 AM,99990001,118.74652197525228
3/16/2016 10:00:00 PM,99990001,116.93093880390407
3/16/2016 11:00:00 AM,99990001,130.86056477540401
3/16/2016 11:00:00 PM,99990001,142.9077745723372
3/16/2016 12:00:00 AM,99990001,171.93497411107398
3/16/2016 12:00:00 PM,99990001,81.08431810425063
3/16/2016 1:00:00 AM,99990001,137.5939136759264
3/16/2016 1:00:00 PM,99990001,320.7028096682035
3/16/2016 2:00:00 AM,99990001,201.811468845222
3/16/2016 2:00:00 PM,99990001,108.05372046821843
3/16/2016 3:00:00 AM,99990001,60.02389952827864
3/16/2016 3:00:00 PM,99990001,87.0954803883123
3/16/2016 4:00:00 AM,99990001,107.57642339077165
3/16/2016 4:00:00 PM,99990001,70.0540659025567
3/16/2016 5:00:00 AM,99990001,39.210528139042424
3/16/2016 5:00:00 PM,99990001,87.71550700214232
3/16/2016 6:00:00 AM,99990001,449.1290285019444
3/16/2016 6:00:00 PM,99990001,103.80192962217006
3/16/2016 7:00:00 AM,99990001,181.3187373512715
3/16/2016 7:00:00 PM,99990001,363.0788998081575
3/16/2016 8:00:00 AM,99990001,265.44674270707606
3/16/2016 8:00:00 PM,99990001,178.0457452871937
3/16/2016 9:00:00 AM,99990001,122.97630942595815
3/16/2016 9:00:00 PM,99990001,275.12544955357066
3/17/2016 10:00:00 AM,99990001,63.07376268178308
3/17/2016 10:00:00 PM,99990001,80.86242652620297
3/17/2016 11:00:00 AM,99990001,119.1461005397749
3/17/2016 11:00:00 PM,99990001,106.03098004658303
3/17/2016 12:00:00 AM,99990001,93.92428429663481
3/17/2016 12:00:00 PM,99990001,238.79457753778073
3/17/2016 1:00:00 AM,99990001,187.76810647445907
3/17/2016 1:00:00 PM,99990001,374.054109946254
3/17/2016 2:00:00 AM,99990001,175.96236806650882
3/17/2016 2:00:00 PM,99990001,78.14078319927911
3/17/2016 3:00:00 AM,99990001,86.79980995016618
3/17/2016 3:00:00 PM,99990001,114.98451906344542
3/17/2016 4:00:00 AM,99990001,103.77316918107982
3/17/2016 4:00:00 PM,99990001,140.948444902995
3/17/2016 5:00:00 AM,99990001,183.3507666160781
3/17/2016 5:00:00 PM,99990001,0.0
3/17/2016 6:00:00 AM,99990001,454.2299497110895
3/17/2016 6:00:00 PM,99990001,285.56304530902
3/17/2016 7:00:00 AM,99990001,344.6114283851981
3/17/2016 7:00:00 PM,99990001,415.7065568710299
3/17/2016 8:00:00 AM,99990001,216.0110458056014
3/17/2016 8:00:00 PM,99990001,169.47207499520846
3/17/2016 9:00:00 AM,99990001,78.5554244759816
3/17/2016 9:00:00 PM,99990001,128.1826064629093
3/18/2016 10:00:00 AM,99990001,100.73461869897264
3/18/2016 10:00:00 PM,99990001,129.28857656146556
3/18/2016 11:00:00 AM,99990001,194.7766140767481
3/18/2016 11:00:00 PM,99990001,124.25384628246724
3/18/2016 12:00:00 AM,99990001,219.07969083194405
3/18/2016 12:00:00 PM,99990001,279.0680402455265
3/18/2016 1:00:00 AM,99990001,67.74316688592103
3/18/2016 1:00:00 PM,99990001,491.83708025591875
3/18/2016 2:00:00 AM,99990001,75.55014932162005
3/18/2016 2:00:00 PM,99990001,98.19966757909202
3/18/2016 3:00:00 AM,99990001,179.20344290665162
3/18/2016 3:00:00 PM,99990001,283.35073515501625
3/18/2016 4:00:00 AM,99990001,118.42401965258584
3/18/2016 4:00:00 PM,99990001,289.101171187311
3/18/2016 5:00:00 AM,99990001,25.15269083384196
3/18/2016 5:00:00 PM,99990001,223.17043649525158
3/18/2016 6:00:00 AM,99990001,272.17097775496495
3/18/2016 6:00:00 PM,99990001,287.4543478972433
3/18/2016 7:00:00 AM,99990001,372.0138061365892
3/18/2016 7:00:00 PM,99990001,464.3431977263719
3/18/2016 8:00:00 AM,99990001,317.85451137328255
3/18/2016 8:00:00 PM,99990001,134.00826678734316
3/18/2016 9:00:00 AM,99990001,148.38278477565837
3/18/2016 9:00:00 PM,99990001,146.36792227197103
3/19/2016 10:00:00 AM,99990001,126.41838521029155
3/19/2016 10:00:00 PM,99990001,70.05182112299416
3/19/2016 11:00:00 AM,99990001,62.327207063940875
3/19/2016 11:00:00 PM,99990001,148.76353547440547
3/19/2016 12:00:00 AM,99990001,115.17627129635663
3/19/2016 12:00:00 PM,99990001,257.83517853968505
3/19/2016 1:00:00 AM,99990001,77.14474040793618
3/19/2016 1:00:00 PM,99990001,294.3191369253843
3/19/2016 2:00:00 AM,99990001,119.93887260251002
3/19/2016 2:00:00 PM,99990001,51.66338028181589
3/19/2016 3:00:00 AM,99990001,171.6572718258178
3/19/2016 3:00:00 PM,99990001,179.46688626744768
3/19/2016 4:00:00 AM,99990001,118.59090717223371
3/19/2016 4:00:00 PM,99990001,64.78310251863049
3/19/2016 5:00:00 AM,99990001,116.7128631770716
3/19/2016 5:00:00 PM,99990001,18.67814829652982
3/19/2016 6:00:00 AM,99990001,368.1455938587792
3/19/2016 6:00:00 PM,99990001,447.31404656179444
3/19/2016 7:00:00 AM,99990001,62.42195377980468
3/19/2016 7:00:00 PM,99990001,454.5493386319597
3/19/2016 8:00:00 AM,99990001,134.68405831834326
3/19/2016 8:00:00 PM,99990001,122.47360770816015
3/19/2016 9:00:00 AM,99990001,148.27907175766333
3/19/2016 9:00:00 PM,99990001,79.85179836572183
3/20/2016 10:00:00 AM,99990001,94.19172496987638
3/20/2016 10:00:00 PM,99990001,35.155908227090514
3/20/2016 11:00:00 AM,99990001,111.4417087749351
3/20/2016 11:00:00 PM,99990001,172.4728057773165
3/20/2016 12:00:00 AM,99990001,92.2980439265519
3/20/2016 12:00:00 PM,99990001,473.9116786503156
3/20/2016 1:00:00 AM,99990001,20.837596116818307
3/20/2016 1:00:00 PM,99990001,252.4112041968751
3/20/2016 2:00:00 AM,99990001,132.24234805114563
3/20/2016 2:00:00 PM,99990001,27.501860490296746
3/20/2016 3:00:00 AM,99990001,68.53885315171
3/20/2016 3:00:00 PM,99990001,72.85657259014363
3/20/2016 4:00:00 AM,99990001,93.62579912459564
3/20/2016 4:00:00 PM,99990001,225.71656572505123
3/20/2016 5:00:00 AM,99990001,97.64999292541985
3/20/2016 5:00:00 PM,99990001,157.4027813917228
3/20/2016 6:00:00 AM,99990001,447.5710198524006
3/20/2016 6:00:00 PM,99990001,214.4929967895839
3/20/2016 7:00:00 AM,99990001,122.62199411342559
3/20/2016 7:00:00 PM,99990001,274.17028118416374
3/20/2016 8:00:00 AM,99990001,440.57147750282485
3/20/2016 8:00:00 PM,99990001,69.1801045978197
3/20/2016 9:00:00 AM,99990001,87.80112741488676
3/20/2016 9:00:00 PM,99990001,152.62019274629267
3/21/2016 10:00:00 AM,99990001,132.42186346418802
3/21/2016 10:00:00 PM,99990001,104.48535774124028
3/21/2016 11:00:00 AM,99990001,36.64987285165555
3/21/2016 11:00:00 PM,99990001,122.82296010357648
3/21/2016 12:00:00 AM,99990001,64.47671836512572
3/21/2016 12:00:00 PM,99990001,225.10664269036886
3/21/2016 1:00:00 AM,99990001,27.113520590317542
3/21/2016 1:00:00 PM,99990001,363.0453011786257
3/21/2016 2:00:00 AM,99990001,171.37636010249904
3/21/2016 2:00:00 PM,99990001,85.27336127954041
3/21/2016 3:00:00 AM,99990001,149.99454696702514
3/21/2016 3:00:00 PM,99990001,43.341211354933556
3/21/2016 4:00:00 AM,99990001,78.43165302320682
3/21/2016 4:00:00 PM,99990001,119.23913949985595
3/21/2016 5:00:00 AM,99990001,102.29537681062968
3/21/2016 5:00:00 PM,99990001,52.6469627433885
3/21/2016 6:00:00 AM,99990001,472.52158774171846
3/21/2016 6:00:00 PM,99990001,361.62439009169714
3/21/2016 7:00:00 AM,99990001,264.48070168144085
3/21/2016 7:00:00 PM,99990001,383.58422963030614
3/21/2016 8:00:00 AM,99990001,705.7863621524646
3/21/2016 8:00:00 PM,99990001,94.05306631173175
3/21/2016 9:00:00 AM,99990001,117.4395714789892
3/21/2016 9:00:00 PM,99990001,51.98316856484081
3/22/2016 10:00:00 AM,99990001,236.33409357650535
3/22/2016 10:00:00 PM,99990001,149.12298152535695
3/22/2016 11:00:00 AM,99990001,71.1929184409791
3/22/2016 11:00:00 PM,99990001,78.12088785319513
3/22/2016 12:00:00 AM,99990001,23.075967754688357
3/22/2016 12:00:00 PM,99990001,327.0898180494637
3/22/2016 1:00:00 AM,99990001,146.98418452444616
3/22/2016 1:00:00 PM,99990001,256.66628656480793
3/22/2016 2:00:00 AM,99990001,187.6579819207539
3/22/2016 2:00:00 PM,99990001,130.1646517660182
3/22/2016 3:00:00 AM,99990001,103.35686568401206
3/22/2016 3:00:00 PM,99990001,194.8188277349865
3/22/2016 4:00:00 AM,99990001,196.93724163979599
3/22/2016 4:00:00 PM,99990001,119.37487634351531
3/22/2016 5:00:00 AM,99990001,161.0500644756114
3/22/2016 5:00:00 PM,99990001,81.95099889689911
3/22/2016 6:00:00 AM,99990001,197.54666398843312
3/22/2016 6:00:00 PM,99990001,416.4874563669688
3/22/2016 7:00:00 AM,99990001,261.7144118086042
3/22/2016 7:00:00 PM,99990001,238.4590550804445
3/22/2016 8:00:00 AM,99990001,451.4837762464629
3/22/2016 8:00:00 PM,99990001,133.98704535310446
3/22/2016 9:00:00 AM,99990001,243.53953249653705
3/22/2016 9:00:00 PM,99990001,50.40092876346559
3/23/2016 10:00:00 AM,99990001,138.53774273392142
3/23/2016 10:00:00 PM,99990001,313.96605335443263
3/23/2016 11:00:00 AM,99990001,120.64035669070876
3/23/2016 11:00:00 PM,99990001,43.75139590227001
3/23/2016 12:00:00 AM,99990001,159.35446200213508
3/23/2016 12:00:00 PM,99990001,337.40410494752945
3/23/2016 1:00:00 AM,99990001,123.55738094703129
3/23/2016 1:00:00 PM,99990001,269.4873579087551
3/23/2016 2:00:00 AM,99990001,61.1948952699435
3/23/2016 2:00:00 PM,99990001,79.90985281887511
3/23/2016 3:00:00 AM,99990001,65.35475302196716
3/23/2016 3:00:00 PM,99990001,47.562391551934226
3/23/2016 4:00:00 AM,99990001,24.93750386220794
3/23/2016 4:00:00 PM,99990001,167.9616917482494
3/23/2016 5:00:00 AM,99990001,197.83943738390926
3/23/2016 5:00:00 PM,99990001,107.33950132852209
3/23/2016 6:00:00 AM,99990001,419.7355414405311
3/23/2016 6:00:00 PM,99990001,197.42976416674867
3/23/2016 7:00:00 AM,99990001,354.0444049086776
3/23/2016 7:00:00 PM,99990001,332.18364994191336
3/23/2016 8:00:00 AM,99990001,373.07940487024223
3/23/2016 8:00:00 PM,99990001,79.34150092647265
3/23/2016 9:00:00 AM,99990001,73.56562172360056
3/23/2016 9:00:00 PM,99990001,169.78310514045964
3/24/2016 10:00:00 AM,99990001,126.32363907385728
3/24/2016 10:00:00 PM,99990001,248.31800228478411
3/24/2016 11:00:00 AM,99990001,77.13999845691674
3/24/2016 11:00:00 PM,99990001,63.70252108200681
3/24/2016 12:00:00 AM,99990001,165.7770334064451
3/24/2016 12:00:00 PM,99990001,236.50823350114993
3/24/2016 1:00:00 AM,99990001,119.543106916578
3/24/2016 1:00:00 PM,99990001,144.96674063265925
3/24/2016 2:00:00 AM,99990001,249.21218217616797
3/24/2016 2:00:00 PM,99990001,93.79893040562251
3/24/2016 3:00:00 AM,99990001,69.1988154530257
3/24/2016 3:00:00 PM,99990001,116.21576398221524
3/24/2016 4:00:00 AM,99990001,96.5565538681965
3/24/2016 4:00:00 PM,99990001,94.24171545463217
3/24/2016 5:00:00 AM,99990001,241.8966020555304
3/24/2016 5:00:00 PM,99990001,13.592025137174126
3/24/2016 6:00:00 AM,99990001,311.74155803303984
3/24/2016 6:00:00 PM,99990001,256.1290568696252
3/24/2016 7:00:00 AM,99990001,452.62974208138144
3/24/2016 7:00:00 PM,99990001,234.6112910410219
3/24/2016 8:00:00 AM,99990001,516.7086850095769
3/24/2016 8:00:00 PM,99990001,139.4954448440957
3/24/2016 9:00:00 AM,99990001,141.53524783097706
3/24/2016 9:00:00 PM,99990001,201.34130581653687
3/25/2016 10:00:00 AM,99990001,72.26559561591293
3/25/2016 10:00:00 PM,99990001,133.4295283745111
3/25/2016 11:00:00 AM,99990001,151.17841748350475
3/25/2016 11:00:00 PM,99990001,98.94678946281286
3/25/2016 12:00:00 AM,99990001,206.4382650261097
3/25/2016 12:00:00 PM,99990001,461.0167153070713
3/25/2016 1:00:00 AM,99990001,54.52271924557009
3/25/2016 1:00:00 PM,99990001,205.8403388187933
3/25/2016 2:00:00 AM,99990001,156.58332710943884
3/25/2016 2:00:00 PM,99990001,101.32382872688495
3/25/2016 3:00:00 AM,99990001,183.5085265683019
3/25/2016 3:00:00 PM,99990001,170.21606770339588
3/25/2016 4:00:00 AM,99990001,152.09373890317917
3/25/2016 4:00:00 PM,99990001,50.37621749165588
3/25/2016 5:00:00 AM,99990001,157.21307471588798
3/25/2016 5:00:00 PM,99990001,120.98672277971025
3/25/2016 6:00:00 AM,99990001,381.61512441676075
3/25/2016 6:00:00 PM,99990001,350.3535908531479
3/25/2016 7:00:00 AM,99990001,352.6818072332761
3/25/2016 7:00:00 PM,99990001,431.6970823355688
3/25/2016 8:00:00 AM,99990001,162.11379573165425
3/25/2016 8:00:00 PM,99990001,96.12034017952418
3/25/2016 9:00:00 AM,99990001,86.93128138747299
3/25/2016 9:00:00 PM,99990001,112.34928667844957
3/26/2016 10:00:00 AM,99990001,57.717644706426675
3/26/2016 10:00:00 PM,99990001,81.6585805955214
3/26/2016 11:00:00 AM,99990001,190.31656377702328
3/26/2016 11:00:00 PM,99990001,167.9676026322891
3/26/2016 12:00:00 AM,99990001,0.0
3/26/2016 12:00:00 PM,99990001,232.33480987657993
3/26/2016 1:00:00 AM,99990001,127.38894575159122
3/26/2016 1:00:00 PM,99990001,238.76497063919504
3/26/2016 2:00:00 AM,99990001,132.81157396817898
3/26/2016 2:00:00 PM,99990001,149.2943253366964
3/26/2016 3:00:00 AM,99990001,48.3667363376791
3/26/2016 3:00:00 PM,99990001,159.60944943016383
3/26/2016 4:00:00 AM,99990001,21.93718255933903
3/26/2016 4:00:00 PM,99990001,84.81842856387318
3/26/2016 5:00:00 AM,99990001,152.4848013192643
3/26/2016 5:00:00 PM,99990001,0.0
3/26/2016 6:00:00 AM,99990001,353.09000163856615
3/26/2016 6:00:00 PM,99990001,285.24416254363507
3/26/2016 7:00:00 AM,99990001,298.73261405525966
3/26/2016 7:00:00 PM,99990001,323.4368747773218
3/26/2016 8:00:00 AM,99990001,394.894917642962
3/26/2016 8:00:00 PM,99990001,28.07030993199031
3/26/2016 9:00:00 AM,99990001,128.3896994695358
3/26/2016 9:00:00 PM,99990001,150.5484265857268
3/27/2016 10:00:00 AM,99990001,116.33950059169777
3/27/2016 10:00:00 PM,99990001,128.5539909265869
3/27/2016 11:00:00 AM,99990001,130.22339440202404
3/27/2016 11:00:00 PM,99990001,36.60352131749187
3/27/2016 12:00:00 AM,99990001,233.18177290634912
3/27/2016 12:00:00 PM,99990001,222.53158937302675
3/27/2016 1:00:00 AM,99990001,36.628892215651724
3/27/2016 1:00:00 PM,99990001,241.39266747558722
3/27/2016 2:00:00 AM,99990001,161.38255995327563
3/27/2016 2:00:00 PM,99990001,85.34878789068877
3/27/2016 3:00:00 AM,99990001,73.46478062774675
3/27/2016 3:00:00 PM,99990001,33.42194260955257
3/27/2016 4:00:00 AM,99990001,77.296427962049
3/27/2016 4:00:00 PM,99990001,130.14144908178446
3/27/2016 5:00:00 AM,99990001,236.4903344494925
3/27/2016 5:00:00 PM,99990001,142.55347533124194
3/27/2016 6:00:00 AM,99990001,168.76210376173523
3/27/2016 6:00:00 PM,99990001,216.49369215140564
3/27/2016 7:00:00 AM,99990001,251.1181746098918
3/27/2016 7:00:00 PM,99990001,423.10703319250695
3/27/2016 8:00:00 AM,99990001,228.64829718112242
3/27/2016 8:00:00 PM,99990001,105.30072028807646
3/27/2016 9:00:00 AM,99990001,62.663477474231584
3/27/2016 9:00:00 PM,99990001,0.9708937525689603
3/28/2016 10:00:00 AM,99990001,133.4418703932385
3/28/2016 10:00:00 PM,99990001,141.51842418190495
3/28/2016 11:00:00 AM,99990001,76.85689362779719
3/28/2016 11:00:00 PM,99990001,127.14723137256424
3/28/2016 12:00:00 AM,99990001,73.41628602453213
3/28/2016 12:00:00 PM,99990001,300.0103023017248
3/28/2016 1:00:00 AM,99990001,74.20875362207849
3/28/2016 1:00:00 PM,99990001,179.4558589073481
3/28/2016 2:00:00 AM,99990001,26.901764206878898
3/28/2016 2:00:00 PM,99990001,102.6278343585137
3/28/2016 3:00:00 AM,99990001,89.26943668416178
3/28/2016 3:00:00 PM,99990001,70.06848433556134
3/28/2016 4:00:00 AM,99990001,86.59921936842089
3/28/2016 4:00:00 PM,99990001,62.490336875411835
3/28/2016 5:00:00 AM,99990001,126.00189167557203
3/28/2016 5:00:00 PM,99990001,84.6118635405328
3/28/2016 6:00:00 AM,99990001,460.4740235714207
3/28/2016 6:00:00 PM,99990001,353.86045002635757
3/28/2016 7:00:00 AM,99990001,508.78145402478725
3/28/2016 7:00:00 PM,99990001,506.87900512197837
3/28/2016 8:00:00 AM,99990001,306.90202940791966
3/28/2016 8:00:00 PM,99990001,97.20348055069205
3/28/2016 9:00:00 AM,99990001,65.52955184461308
3/28/2016 9:00:00 PM,99990001,222.32354085685535
3/29/2016 10:00:00 AM,99990001,77.11148946618754
3/29/2016 10:00:00 PM,99990001,115.46233437791159
3/29/2016 11:00:00 AM,99990001,65.31716062523087
3/29/2016 11:00:00 PM,99990001,144.3876692034511
3/29/2016 12:00:00 AM,99990001,92.65084459051158
3/29/2016 12:00:00 PM,99990001,115.58247665822132
3/29/2016 1:00:00 AM,99990001,73.70159183076109
3/29/2016 1:00:00 PM,99990001,177.6364146896459
3/29/2016 2:00:00 AM,99990001,22.97909295249478
3/29/2016 2:00:00 PM,99990001,34.69059286039742
3/29/2016 3:00:00 AM,99990001,81.16320916871845
3/29/2016 3:00:00 PM,99990001,147.13769607398262
3/29/2016 4:00:00 AM,99990001,106.22106754934909
3/29/2016 4:00:00 PM,99990001,62.37902827789266
3/29/2016 5:00:00 AM,99990001,86.46428930494953
3/29/2016 5:00:00 PM,99990001,128.09414509723155
3/29/2016 6:00:00 AM,99990001,429.0403007884224
3/29/2016 6:00:00 PM,99990001,259.4777604975107
3/29/2016 7:00:00 AM,99990001,437.0694658544737
3/29/2016 7:00:00 PM,99990001,398.8010527662965
3/29/2016 8:00:00 AM,99990001,309.75335409637955
3/29/2016 8:00:00 PM,99990001,36.394261889602745
3/29/2016 9:00:00 AM,99990001,35.89510669429019
3/29/2016 9:00:00 PM,99990001,122.35469573240384
3/30/2016 10:00:00 AM,99990001,14.931612424568904
3/30/2016 10:00:00 PM,99990001,65.41667631502297
3/30/2016 11:00:00 AM,99990001,0.0
3/30/2016 11:00:00 PM,99990001,146.74778044416254
3/30/2016 12:00:00 AM,99990001,89.03285555103567
3/30/2016 12:00:00 PM,99990001,227.8239610847354
3/30/2016 1:00:00 AM,99990001,91.57366878427823
3/30/2016 1:00:00 PM,99990001,283.9965923886217
3/30/2016 2:00:00 AM,99990001,66.33263556670236
3/30/2016 2:00:00 PM,99990001,124.20684423746657
3/30/2016 3:00:00 AM,99990001,156.01782750239087
3/30/2016 3:00:00 PM,99990001,152.08289327169274
3/30/2016 4:00:00 AM,99990001,142.75920229360287
3/30/2016 4:00:00 PM,99990001,158.13480933656766
3/30/2016 5:00:00 AM,99990001,0.0
3/30/2016 5:00:00 PM,99990001,131.18520239836104
3/30/2016 6:00:00 AM,99990001,339.334355630783
3/30/2016 6:00:00 PM,99990001,463.9819053253539
3/30/2016 7:00:00 AM,99990001,217.17767203566663
3/30/2016 7:00:00 PM,99990001,301.2710632249521
3/30/2016 8:00:00 AM,99990001,221.7903308012349
3/30/2016 8:00:00 PM,99990001,89.78966796048483
3/30/2016 9:00:00 AM,99990001,108.80658894147331
3/30/2016 9:00:00 PM,99990001,70.66816958484179
3/31/2016 10:00:00 AM,99990001,187.1318069850634
3/31/2016 10:00:00 PM,99990001,143.72859315753612
3/31/2016 11:00:00 AM,99990001,92.13215423113701
3/31/2016 11:00:00 PM,99990001,26.05025655558956
3/31/2016 12:00:00 AM,99990001,107.2353731711251
3/31/2016 12:00:00 PM,99990001,143.95470773624103
3/31/2016 1:00:00 AM,99990001,156.73535191089715
3/31/2016 1:00:00 PM,99990001,152.9634460350353
3/31/2016 2:00:00 AM,99990001,59.69808874156344
3/31/2016 2:00:00 PM,99990001,185.81156875797777
3/31/2016 3:00:00 AM,99990001,144.9628080252565
3/31/2016 3:00:00 PM,99990001,141.11070479958778
3/31/2016 4:00:00 AM,99990001,100.3490281575422
3/31/2016 4:00:00 PM,99990001,76.62406905453518
3/31/2016 5:00:00 AM,99990001,104.69443572782832
3/31/2016 5:00:00 PM,99990001,118.6040324105596
3/31/2016 6:00:00 AM,99990001,364.14747059795417
3/31/2016 6:00:00 PM,99990001,442.0207807413681
3/31/2016 7:00:00 AM,99990001,63.71430310164257
3/31/2016 7:00:00 PM,99990001,475.80554648339455
3/31/2016 8:00:00 AM,99990001,250.65235008335978
3/31/2016 8:00:00 PM,99990001,137.04597811363269
3/31/2016 9:00:00 AM,99990001,94.00803203673337
3/31/2016 9:00:00 PM,99990001,180.54126874794693
4/1/2016 10:00:00 AM,99990001,140.41192541212362
4/1/2016 10:00:00 PM,99990001,92.54126292766476
4/1/2016 11:00:00 AM,99990001,55.476970936690655
4/1/2016 11:00:00 PM,99990001,163.43020910691158
4/1/2016 12:00:00 AM,99990001,156.58350336369296
4/1/2016 12:00:00 PM,99990001,255.71818077008584
4/1/2016 1:00:00 AM,99990001,138.0974211581544
4/1/2016 1:00:00 PM,99990001,247.15101937228593
4/1/2016 2:00:00 AM,99990001,77.20083670244776
4/1/2016 2:00:00 PM,99990001,79.67200028437297
4/1/2016 3:00:00 AM,99990001,89.48435374912054
4/1/2016 3:00:00 PM,99990001,271.84600156238776
4/1/2016 4:00:00 AM,99990001,153.9419082342989
4/1/2016 4:00:00 PM,99990001,47.52446703150069
4/1/2016 5:00:00 AM,99990001,122.33660720852868
4/1/2016 5:00:00 PM,99990001,95.2750804319886
4/1/2016 6:00:00 AM,99990001,373.7026169566281
4/1/2016 6:00:00 PM,99990001,383.2116157708402
4/1/2016 7:00:00 AM,99990001,461.2671422374353
4/1/2016 7:00:00 PM,99990001,405.0433578000332
