ActivityHour,Id,TotalIntensity
3/15/2016 7:00:00 PM,99990001,123.63211145507123
3/15/2016 8:00:00 AM,99990001,142.06741641922125
3/15/2016 8:00:00 PM,99990001,31.590217774950602
3/15/2016 9:00:00 AM,99990001,43.68762778319865
3/15/2016 9:00:00 PM,99990001,33.89602601828152
3/16/2016 10:00:00 AM,99990001,42.19367246391778
3/16/2016 10:00:00 PM,99990001,44.70051212425943
3/16/2016 11:00:00 AM,99990001,46.71773255768419
3/16/2016 11:00:00 PM,99990001,43.90738202272502
3/16/2016 12:00:00 AM,99990001,46.76456218406999
3/16/2016 12:00:00 PM,99990001,113.17157657826431
3/16/2016 1:00:00 AM,99990001,43.919672427833255
3/16/2016 1:00:00 PM,99990001,100.88263699499991
3/16/2016 2:00:00 AM,99990001,41.71124240668129
3/16/2016 2:00:00 PM,99990001,44.089669870296184
3/16/2016 3:00:00 AM,99990001,38.94781507537358
3/16/2016 3:00:00 PM,99990001,35.78791033177188
3/16/2016 4:00:00 AM,99990001,38.08663232461199
3/16/2016 4:00:00 PM,99990001,47.816498937077014
3/16/2016 5:00:00 AM,99990001,59.79752824622216
3/16/2016 5:00:00 PM,99990001,40.14360292062144
3/16/2016 6:00:00 AM,99990001,191.98040249277113
3/16/2016 6:00:00 PM,99990001,135.97018170650188
3/16/2016 7:00:00 AM,99990001,141.96356031837544
3/16/2016 7:00:00 PM,99990001,170.7513872560695
3/16/2016 8:00:00 AM,99990001,122.3441154270444
3/16/2016 8:00:00 PM,99990001,56.493249133479154
3/16/2016 9:00:00 AM,99990001,53.39242617699271
3/16/2016 9:00:00 PM,99990001,53.52088109849374
3/17/2016 10:00:00 AM,99990001,45.182938192595365
3/17/2016 10:00:00 PM,99990001,17.730000001285404
3/17/2016 11:00:00 AM,99990001,40.08260141039338
3/17/2016 11:00:00 PM,99990001,53.69719058844719
3/17/2016 12:00:00 AM,99990001,41.01960223317951
3/17/2016 12:00:00 PM,99990001,71.03551848471557
3/17/2016 1:00:00 AM,99990001,42.772422556677746
3/17/2016 1:00:00 PM,99990001,86.69344342841268
3/17/2016 2:00:00 AM,99990001,60.17453161745102
3/17/2016 2:00:00 PM,99990001,75.39587634073715
3/17/2016 3:00:00 AM,99990001,47.515382218734345
3/17/2016 3:00:00 PM,99990001,59.85843592068963
3/17/2016 4:00:00 AM,99990001,57.9807812587358
3/17/2016 4:00:00 PM,99990001,46.93317450596081
3/17/2016 5:00:00 AM,99990001,62.47788776635338
3/17/2016 5:00:00 PM,99990001,73.98555086351051
3/17/2016 6:00:00 AM,99990001,148.33828351783472
3/17/2016 6:00:00 PM,99990001,84.55616328660273
3/17/2016 7:00:00 AM,99990001,102.92197973023052
3/17/2016 7:00:00 PM,99990001,116.66986308382178
3/17/2016 8:00:00 AM,99990001,89.22735301659068
3/17/2016 8:00:00 PM,99990001,53.00278220809905
3/17/2016 9:00:00 AM,99990001,36.3895301954848
3/17/2016 9:00:00 PM,99990001,52.43704693025922
3/18/2016 10:00:00 AM,99990001,37.0419668932589
3/18/2016 10:00:00 PM,99990001,51.3094179258417
3/18/2016 11:00:00 AM,99990001,40.72598495464146
3/18/2016 11:00:00 PM,99990001,54.76272231594176
3/18/2016 12:00:00 AM,99990001,45.79675710887134
3/18/2016 12:00:00 PM,99990001,105.96152854753149
3/18/2016 1:00:00 AM,99990001,38.42393548117727
3/18/2016 1:00:00 PM,99990001,63.793171790223724
3/18/2016 2:00:00 AM,99990001,58.66345066785239
3/18/2016 2:00:00 PM,99990001,47.486297898230845
3/18/2016 3:00:00 AM,99990001,43.09516126415592
3/18/2016 3:00:00 PM,99990001,68.61402182006191
3/18/2016 4:00:00 AM,99990001,50.911978217757984
3/18/2016 4:00:00 PM,99990001,26.356479612059097
3/18/2016 5:00:00 AM,99990001,43.024254808689804
3/18/2016 5:00:00 PM,99990001,48.756791822920526
3/18/2016 6:00:00 AM,99990001,46.9134453010075
3/18/2016 6:00:00 PM,99990001,106.52730086750847
3/18/2016 7:00:00 AM,99990001,177.91120291840986
3/18/2016 7:00:00 PM,99990001,141.43977863028007
3/18/2016 8:00:00 AM,99990001,123.24417902173829
3/18/2016 8:00:00 PM,99990001,52.07618622650868
3/18/2016 9:00:00 AM,99990001,36.36573350462539
3/18/2016 9:00:00 PM,99990001,70.29656251603134
3/19/2016 10:00:00 AM,99990001,70.16521347099041
3/19/2016 10:00:00 PM,99990001,58.65703067772469
3/19/2016 11:00:00 AM,99990001,33.669800514965395
3/19/2016 11:00:00 PM,99990001,41.428025809921735
3/19/2016 12:00:00 AM,99990001,30.946471619150188
3/19/2016 12:00:00 PM,99990001,94.8913808439759
3/19/2016 1:00:00 AM,99990001,55.46275752335923
3/19/2016 1:00:00 PM,99990001,107.77708309007478
3/19/2016 2:00:00 AM,99990001,44.21476333584511
3/19/2016 2:00:00 PM,99990001,34.69971885103292
3/19/2016 3:00:00 AM,99990001,44.718198341778226
3/19/2016 3:00:00 PM,99990001,58.63369758877531
3/19/2016 4:00:00 AM,99990001,32.24532979939993
3/19/2016 4:00:00 PM,99990001,35.03473532417199
3/19/2016 5:00:00 AM,99990001,37.75767158229262
3/19/2016 5:00:00 PM,99990001,55.88425717815568
3/19/2016 6:00:00 AM,99990001,147.6248891941205
3/19/2016 6:00:00 PM,99990001,122.90205781105439
3/19/2016 7:00:00 AM,99990001,93.62815863440606
3/19/2016 7:00:00 PM,99990001,150.9004926901839
3/19/2016 8:00:00 AM,99990001,133.73908142850644
3/19/2016 8:00:00 PM,99990001,43.251783682318745
3/19/2016 9:00:00 AM,99990001,34.59593232362462
3/19/2016 9:00:00 PM,99990001,48.45851689095322
3/20/2016 10:00:00 AM,99990001,53.68248355279288
3/20/2016 10:00:00 PM,99990001,28.484685362649692
3/20/2016 11:00:00 AM,99990001,32.43982960078807
3/20/2016 11:00:00 PM,99990001,68.43879765924132
3/20/2016 12:00:00 AM,99990001,50.695937444290635
3/20/2016 12:00:00 PM,99990001,73.76724643747072
3/20/2016 1:00:00 AM,99990001,55.44565206514888
3/20/2016 1:00:00 PM,99990001,72.10056750180487
3/20/2016 2:00:00 AM,99990001,58.45913446302351
3/20/2016 2:00:00 PM,99990001,55.92494143664171
3/20/2016 3:00:00 AM,99990001,26.71861661533248
3/20/2016 3:00:00 PM,99990001,45.81440413359831
3/20/2016 4:00:00 AM,99990001,45.241352441536826
3/20/2016 4:00:00 PM,99990001,38.65638464804117
3/20/2016 5:00:00 AM,99990001,39.827977804652086
3/20/2016 5:00:00 PM,99990001,48.12965287287896
3/20/2016 6:00:00 AM,99990001,125.06207007358208
3/20/2016 6:00:00 PM,99990001,137.23458012105328
3/20/2016 7:00:00 AM,99990001,196.97927550452692
3/20/2016 7:00:00 PM,99990001,133.80926434815137
3/20/2016 8:00:00 AM,99990001,82.67748092062587
3/20/2016 8:00:00 PM,99990001,61.3330594017235
3/20/2016 9:00:00 AM,99990001,35.94508548659725
3/20/2016 9:00:00 PM,99990001,38.10250438172907
3/21/2016 10:00:00 AM,99990001,50.52663189299603
3/21/2016 10:00:00 PM,99990001,47.5117379167212
3/21/2016 11:00:00 AM,99990001,40.85085367819756
3/21/2016 11:00:00 PM,99990001,45.07831543823296
3/21/2016 12:00:00 AM,99990001,47.9243377940766
3/21/2016 12:00:00 PM,99990001,72.76951679854702
3/21/2016 1:00:00 AM,99990001,55.0413832018601
3/21/2016 1:00:00 PM,99990001,119.68014339152182
3/21/2016 2:00:00 AM,99990001,43.026056761998895
3/21/2016 2:00:00 PM,99990001,37.68734491019546
3/21/2016 3:00:00 AM,99990001,30.4659695814577
3/21/2016 3:00:00 PM,99990001,51.82167659275963
3/21/2016 4:00:00 AM,99990001,42.9487845355381
3/21/2016 4:00:00 PM,99990001,38.30374615375708
3/21/2016 5:00:00 AM,99990001,32.45807573983009
3/21/2016 5:00:00 PM,99990001,43.426146090559754
3/21/2016 6:00:00 AM,99990001,87.75608011028521
3/21/2016 6:00:00 PM,99990001,88.13516230842089
3/21/2016 7:00:00 AM,99990001,137.87095892100803
3/21/2016 7:00:00 PM,99990001,197.52479397259714
3/21/2016 8:00:00 AM,99990001,121.21418328566627
3/21/2016 8:00:00 PM,99990001,46.48418656849394
3/21/2016 9:00:00 AM,99990001,38.58328045018467
3/21/2016 9:00:00 PM,99990001,59.13934442149562
3/22/2016 10:00:00 AM,99990001,53.34149532255108
3/22/2016 10:00:00 PM,99990001,28.156186271269064
3/22/2016 11:00:00 AM,99990001,48.15372053433113
3/22/2016 11:00:00 PM,99990001,61.38859598728341
3/22/2016 12:00:00 AM,99990001,43.91765628126201
3/22/2016 12:00:00 PM,99990001,89.59045763310992
3/22/2016 1:00:00 AM,99990001,36.78179518655177
3/22/2016 1:00:00 PM,99990001,126.94052880604103
3/22/2016 2:00:00 AM,99990001,32.2763474534366
3/22/2016 2:00:00 PM,99990001,35.99682625086771
3/22/2016 3:00:00 AM,99990001,46.461217101895365
3/22/2016 3:00:00 PM,99990001,48.002134876816825
3/22/2016 4:00:00 AM,99990001,28.712121756710673
3/22/2016 4:00:00 PM,99990001,46.862956463433775
3/22/2016 5:00:00 AM,99990001,27.272859838051126
3/22/2016 5:00:00 PM,99990001,29.132657070789303
3/22/2016 6:00:00 AM,99990001,95.34011020207845
3/22/2016 6:00:00 PM,99990001,186.6100401867279
3/22/2016 7:00:00 AM,99990001,99.22908825674948
3/22/2016 7:00:00 PM,99990001,84.23779557524969
3/22/2016 8:00:00 AM,99990001,135.99844203901648
3/22/2016 8:00:00 PM,99990001,40.81818743867405
3/22/2016 9:00:00 AM,99990001,34.2492315208317
3/22/2016 9:00:00 PM,99990001,38.493974292356235
3/23/2016 10:00:00 AM,99990001,48.27711945857111
3/23/2016 10:00:00 PM,99990001,54.105003842935965
3/23/2016 11:00:00 AM,99990001,50.39968653032663
3/23/2016 11:00:00 PM,99990001,50.38294515321026
3/23/2016 12:00:00 AM,99990001,53.14564958776251
3/23/2016 12:00:00 PM,99990001,63.43652986453515
3/23/2016 1:00:00 AM,99990001,61.81254531821902
3/23/2016 1:00:00 PM,99990001,111.37991616107894
3/23/2016 2:00:00 AM,99990001,64.69975403299998
3/23/2016 2:00:00 PM,99990001,57.605264032320875
3/23/2016 3:00:00 AM,99990001,68.78974685075801
3/23/2016 3:00:00 PM,99990001,54.149421905751566
3/23/2016 4:00:00 AM,99990001,47.27030244255785
3/23/2016 4:00:00 PM,99990001,51.265553960300096
3/23/2016 5:00:00 AM,99990001,38.584525887505215
3/23/2016 5:00:00 PM,99990001,32.059710511683065
3/23/2016 6:00:00 AM,99990001,118.07845809685189
3/23/2016 6:00:00 PM,99990001,93.78687526593181
3/23/2016 7:00:00 AM,99990001,124.14893876398327
3/23/2016 7:00:00 PM,99990001,129.6022647440251
3/23/2016 8:00:00 AM,99990001,156.71354143558017
3/23/2016 8:00:00 PM,99990001,72.63107743906718
3/23/2016 9:00:00 AM,99990001,42.453122646975196
3/23/2016 9:00:00 PM,99990001,51.594748172804096
3/24/2016 10:00:00 AM,99990001,50.264758395001195
3/24/2016 10:00:00 PM,99990001,41.91462291957498
3/24/2016 11:00:00 AM,99990001,61.304029632499095
3/24/2016 11:00:00 PM,99990001,53.86719215176561
3/24/2016 12:00:00 AM,99990001,54.54971015672859
3/24/2016 12:00:00 PM,99990001,116.68482919490397
3/24/2016 1:00:00 AM,99990001,74.07276036972338
3/24/2016 1:00:00 PM,99990001,90.59955012461123
3/24/2016 2:00:00 AM,99990001,44.58205115529034
3/24/2016 2:00:00 PM,99990001,55.356826809467734
3/24/2016 3:00:00 AM,99990001,44.35808050057449
3/24/2016 3:00:00 PM,99990001,57.49800779512071
3/24/2016 4:00:00 AM,99990001,35.85962957834846
3/24/2016 4:00:00 PM,99990001,36.913418451920684
3/24/2016 5:00:00 AM,99990001,30.355167896179115
3/24/2016 5:00:00 PM,99990001,48.49721716011526
3/24/2016 6:00:00 AM,99990001,55.80899621541563
3/24/2016 6:00:00 PM,99990001,136.696160311806
3/24/2016 7:00:00 AM,99990001,110.32042654432689
3/24/2016 7:00:00 PM,99990001,159.5868793071567
3/24/2016 8:00:00 AM,99990001,115.73516753258355
3/24/2016 8:00:00 PM,99990001,33.79459443618366
3/24/2016 9:00:00 AM,99990001,30.675208346403902
3/24/2016 9:00:00 PM,99990001,37.51836528418334
3/25/2016 10:00:00 AM,99990001,55.51052497144357
3/25/2016 10:00:00 PM,99990001,28.07727244595641
3/25/2016 11:00:00 AM,99990001,34.080320516348834
3/25/2016 11:00:00 PM,99990001,42.758667918356
3/25/2016 12:00:00 AM,99990001,39.030529559971264
3/25/2016 12:00:00 PM,99990001,109.86187826293559
3/25/2016 1:00:00 AM,99990001,40.464438439055314
3/25/2016 1:00:00 PM,99990001,111.60934664874992
3/25/2016 2:00:00 AM,99990001,70.32821004511071
3/25/2016 2:00:00 PM,99990001,47.2525074576174
3/25/2016 3:00:00 AM,99990001,48.39764399989443
3/25/2016 3:00:00 PM,99990001,28.334949917780847
3/25/2016 4:00:00 AM,99990001,33.66494609638001
3/25/2016 4:00:00 PM,99990001,49.51066931603496
3/25/2016 5:00:00 AM,99990001,59.340889842863646
3/25/2016 5:00:00 PM,99990001,53.810561317221065
3/25/2016 6:00:00 AM,99990001,81.66275056710913
3/25/2016 6:00:00 PM,99990001,99.26725308924995
3/25/2016 7:00:00 AM,99990001,147.50524977335732
3/25/2016 7:00:00 PM,99990001,123.29731334761537
3/25/2016 8:00:00 AM,99990001,146.49445307351843
3/25/2016 8:00:00 PM,99990001,56.63022989640334
3/25/2016 9:00:00 AM,99990001,43.59011023973477
3/25/2016 9:00:00 PM,99990001,62.195902079886764
3/26/2016 10:00:00 AM,99990001,41.674852634404054
3/26/2016 10:00:00 PM,99990001,34.54979667719745
3/26/2016 11:00:00 AM,99990001,50.31292927857701
3/26/2016 11:00:00 PM,99990001,25.23666874086584
3/26/2016 12:00:00 AM,99990001,49.72612264512699
3/26/2016 12:00:00 PM,99990001,128.06052156879014
3/26/2016 1:00:00 AM,99990001,54.23607884480751
3/26/2016 1:00:00 PM,99990001,80.00799528420795
3/26/2016 2:00:00 AM,99990001,33.69701860779666
3/26/2016 2:00:00 PM,99990001,53.42864573969259
3/26/2016 3:00:00 AM,99990001,25.338195577156224
3/26/2016 3:00:00 PM,99990001,33.391938408466224
3/26/2016 4:00:00 AM,99990001,46.30199804111258
3/26/2016 4:00:00 PM,99990001,55.77063219785037
3/26/2016 5:00:00 AM,99990001,48.750309329279865
3/26/2016 5:00:00 PM,99990001,41.266232508070225
3/26/2016 6:00:00 AM,99990001,47.631295108823835
3/26/2016 6:00:00 PM,99990001,114.65582879621155
3/26/2016 7:00:00 AM,99990001,93.81102261317619
3/26/2016 7:00:00 PM,99990001,101.89147561744292
3/26/2016 8:00:00 AM,99990001,94.41606955992259
3/26/2016 8:00:00 PM,99990001,56.655850090398296
3/26/2016 9:00:00 AM,99990001,60.4322052065807
3/26/2016 9:00:00 PM,99990001,49.18339501006184
3/27/2016 10:00:00 AM,99990001,45.38834914744067
3/27/2016 10:00:00 PM,99990001,48.073433513746366
3/27/2016 11:00:00 AM,99990001,37.11245215851227
3/27/2016 11:00:00 PM,99990001,46.41685315651736
3/27/2016 12:00:00 AM,99990001,33.15420159283641
3/27/2016 12:00:00 PM,99990001,110.24420093975675
3/27/2016 1:00:00 AM,99990001,38.05982372974791
3/27/2016 1:00:00 PM,99990001,74.8143629913383
3/27/2016 2:00:00 AM,99990001,35.81609797531797
3/27/2016 2:00:00 PM,99990001,40.58196915012862
3/27/2016 3:00:00 AM,99990001,61.73498206335227
3/27/2016 3:00:00 PM,99990001,38.613558214621285
3/27/2016 4:00:00 AM,99990001,30.935119583135865
3/27/2016 4:00:00 PM,99990001,76.11019898820521
3/27/2016 5:00:00 AM,99990001,60.020001916335566
3/27/2016 5:00:00 PM,99990001,27.843771526677685
3/27/2016 6:00:00 AM,99990001,84.20021371802675
3/27/2016 6:00:00 PM,99990001,120.69067830319217
3/27/2016 7:00:00 AM,99990001,110.38498367826466
3/27/2016 7:00:00 PM,99990001,76.27181500412533
3/27/2016 8:00:00 AM,99990001,103.15108057062179
3/27/2016 8:00:00 PM,99990001,56.513225925496116
3/27/2016 9:00:00 AM,99990001,64.29982692762914
3/27/2016 9:00:00 PM,99990001,37.672556163401836
3/28/2016 10:00:00 AM,99990001,33.45746063790372
3/28/2016 10:00:00 PM,99990001,45.33435637890392
3/28/2016 11:00:00 AM,99990001,37.50003714238506
3/28/2016 11:00:00 PM,99990001,57.88382167702374
3/28/2016 12:00:00 AM,99990001,47.25554316409345
3/28/2016 12:00:00 PM,99990001,155.3471789122927
3/28/2016 1:00:00 AM,99990001,63.484013170487394
3/28/2016 1:00:00 PM,99990001,103.56326690231694
3/28/2016 2:00:00 AM,99990001,33.26434784939276
3/28/2016 2:00:00 PM,99990001,62.12290646557871
3/28/2016 3:00:00 AM,99990001,54.669960232698884
3/28/2016 3:00:00 PM,99990001,23.704106422333872
3/28/2016 4:00:00 AM,99990001,29.46002579115872
3/28/2016 4:00:00 PM,99990001,29.587227199062674
3/28/2016 5:00:00 AM,99990001,49.10238761665494
3/28/2016 5:00:00 PM,99990001,44.74782561497884
3/28/2016 6:00:00 AM,99990001,152.26595799219223
3/28/2016 6:00:00 PM,99990001,102.86505557784687
3/28/2016 7:00:00 AM,99990001,119.86226959360651
3/28/2016 7:00:00 PM,99990001,73.1450378644949
3/28/2016 8:00:00 AM,99990001,116.61328374972214
3/28/2016 8:00:00 PM,99990001,36.83828462663092
3/28/2016 9:00:00 AM,99990001,33.08684671609364
3/28/2016 9:00:00 PM,99990001,46.145573905951345
3/29/2016 10:00:00 AM,99990001,45.921759198530175
3/29/2016 10:00:00 PM,99990001,28.662326841485704
3/29/2016 11:00:00 AM,99990001,53.719639403079306
3/29/2016 11:00:00 PM,99990001,25.928785323253315
3/29/2016 12:00:00 AM,99990001,44.03664158702945
3/29/2016 12:00:00 PM,99990001,148.22317749835452
3/29/2016 1:00:00 AM,99990001,60.51898850409952
3/29/2016 1:00:00 PM,99990001,98.90068777660699
3/29/2016 2:00:00 AM,99990001,73.31297192306478
3/29/2016 2:00:00 PM,99990001,41.284484656503935
3/29/2016 3:00:00 AM,99990001,59.36539901360148
3/29/2016 3:00:00 PM,99990001,43.03459238938293
3/29/2016 4:00:00 AM,99990001,48.03573733190759
3/29/2016 4:00:00 PM,99990001,19.569594307187455
3/29/2016 5:00:00 AM,99990001,31.537817859701057
3/29/2016 5:00:00 PM,99990001,37.87962589154358
3/29/2016 6:00:00 AM,99990001,163.15116154371847
3/29/2016 6:00:00 PM,99990001,142.94368761409945
3/29/2016 7:00:00 AM,99990001,119.22493638722077
3/29/2016 7:00:00 PM,99990001,94.97394700894175
3/29/2016 8:00:00 AM,99990001,132.98281464086764
3/29/2016 8:00:00 PM,99990001,50.67774181763902
3/29/2016 9:00:00 AM,99990001,37.979516227515404
3/29/2016 9:00:00 PM,99990001,48.999513253674436
3/30/2016 10:00:00 AM,99990001,23.94712292785492
3/30/2016 10:00:00 PM,99990001,42.333838856496726
3/30/2016 11:00:00 AM,99990001,45.82506857404243
3/30/2016 11:00:00 PM,99990001,37.5546083782162
3/30/2016 12:00:00 AM,99990001,57.70315478194276
3/30/2016 12:00:00 PM,99990001,125.94748639719985
3/30/2016 1:00:00 AM,99990001,44.062386049261235
3/30/2016 1:00:00 PM,99990001,63.75032195850257
3/30/2016 2:00:00 AM,99990001,48.804566754207656
3/30/2016 2:00:00 PM,99990001,49.65529526096799
3/30/2016 3:00:00 AM,99990001,63.382123030199786
3/30/2016 3:00:00 PM,99990001,33.79394349557237
3/30/2016 4:00:00 AM,99990001,47.22262195090155
3/30/2016 4:00:00 PM,99990001,49.28399435926221
3/30/2016 5:00:00 AM,99990001,26.214722462442783
3/30/2016 5:00:00 PM,99990001,63.10612631249045
3/30/2016 6:00:00 AM,99990001,194.22203697345626
3/30/2016 6:00:00 PM,99990001,119.53731802071324
3/30/2016 7:00:00 AM,99990001,86.18609902643907
3/30/2016 7:00:00 PM,99990001,79.39755171368924
3/30/2016 8:00:00 AM,99990001,122.74293318544036
3/30/2016 8:00:00 PM,99990001,37.98478515090152
3/30/2016 9:00:00 AM,99990001,40.690184041997966
3/30/2016 9:00:00 PM,99990001,34.4263815867539
3/31/2016 10:00:00 AM,99990001,47.36419441354071
3/31/2016 10:00:00 PM,99990001,47.06933895222441
3/31/2016 11:00:00 AM,99990001,67.29873404048311
3/31/2016 11:00:00 PM,99990001,57.312870284825784
3/31/2016 12:00:00 AM,99990001,74.27361739343918
3/31/2016 12:00:00 PM,99990001,96.4127573705405
3/31/2016 1:00:00 AM,99990001,39.52503596058409
3/31/2016 1:00:00 PM,99990001,111.98356342001625
3/31/2016 2:00:00 AM,99990001,17.2462595560179
3/31/2016 2:00:00 PM,99990001,52.470340176306955
3/31/2016 3:00:00 AM,99990001,25.652521969387053
3/31/2016 3:00:00 PM,99990001,25.811489125372074
3/31/2016 4:00:00 AM,99990001,43.13119366916488
3/31/2016 4:00:00 PM,99990001,48.511380250028914
3/31/2016 5:00:00 AM,99990001,50.19163669979504
3/31/2016 5:00:00 PM,99990001,42.95137490344996
3/31/2016 6:00:00 AM,99990001,99.98877951870631
3/31/2016 6:00:00 PM,99990001,92.24884956306514
3/31/2016 7:00:00 AM,99990001,113.89396243875133
3/31/2016 7:00:00 PM,99990001,81.9582939042088
3/31/2016 8:00:00 AM,99990001,110.18884155333865
3/31/2016 8:00:00 PM,99990001,36.25227013308578
3/31/2016 9:00:00 AM,99990001,51.1403665639752
3/31/2016 9:00:00 PM,99990001,50.701587743954626
4/1/2016 10:00:00 AM,99990001,36.19604626256808
4/1/2016 10:00:00 PM,99990001,38.250156541855695
4/1/2016 11:00:00 AM,99990001,37.38809540728786
4/1/2016 11:00:00 PM,99990001,67.56385568168633
4/1/2016 12:00:00 AM,99990001,39.02639436762858
4/1/2016 12:00:00 PM,99990001,69.6729548312629
4/1/2016 1:00:00 AM,99990001,64.30755046421929
4/1/2016 1:00:00 PM,99990001,94.51240287048594
4/1/2016 2:00:00 AM,99990001,43.560126129228145
4/1/2016 2:00:00 PM,99990001,25.366900234299823
4/1/2016 3:00:00 AM,99990001,46.530286675209126
4/1/2016 3:00:00 PM,99990001,45.177863903660054
4/1/2016 4:00:00 AM,99990001,45.41883957593238
4/1/2016 4:00:00 PM,99990001,44.99471638183957
4/1/2016 5:00:00 AM,99990001,34.82453469869634
4/1/2016 5:00:00 PM,99990001,36.05252782801839
4/1/2016 6:00:00 AM,99990001,80.53084227480171
4/1/2016 6:00:00 PM,99990001,139.00134721124797
