ActivityHour,Id,Calories
3/19/2016 7:00:00 AM,99990001,174.55287529743606
3/19/2016 7:00:00 PM,99990001,204.69120276514207
3/19/2016 8:00:00 AM,99990001,211.09700241487747
3/19/2016 8:00:00 PM,99990001,118.37593546949131
3/19/2016 9:00:00 AM,99990001,116.54326443210218
3/19/2016 9:00:00 PM,99990001,116.46617707336732
3/20/2016 10:00:00 AM,99990001,146.52980602578873
3/20/2016 10:00:00 PM,99990001,102.08144627415356
3/20/2016 11:00:00 AM,99990001,121.9214048963681
3/20/2016 11:00:00 PM,99990001,146.88980303248047
3/20/2016 12:00:00 AM,99990001,109.81282710927586
3/20/2016 12:00:00 PM,99990001,171.3625542164691
3/20/2016 1:00:00 AM,99990001,110.73012610742184
3/20/2016 1:00:00 PM,99990001,171.83239132782185
3/20/2016 2:00:00 AM,99990001,108.96053977843279
3/20/2016 2:00:00 PM,99990001,135.7321077895325
3/20/2016 3:00:00 AM,99990001,97.08312563005693
3/20/2016 3:00:00 PM,99990001,152.42385507473307
3/20/2016 4:00:00 AM,99990001,128.8908191560156
3/20/2016 4:00:00 PM,99990001,129.73817660616825
3/20/2016 5:00:00 AM,99990001,104.52750571734872
3/20/2016 5:00:00 PM,99990001,103.84286078861041
3/20/2016 6:00:00 AM,99990001,168.05849952310408
3/20/2016 6:00:00 PM,99990001,195.03013370385048
3/20/2016 7:00:00 AM,99990001,232.42965571853614
3/20/2016 7:00:00 PM,99990001,157.16795651085516
3/20/2016 8:00:00 AM,99990001,216.175810354653
3/20/2016 8:00:00 PM,99990001,93.5076440880436
3/20/2016 9:00:00 AM,99990001,121.7930034640817
3/20/2016 9:00:00 PM,99990001,119.01716752720333
3/21/2016 10:00:00 AM,99990001,112.90760838411005
3/21/2016 10:00:00 PM,99990001,113.02047975176987
3/21/2016 11:00:00 AM,99990001,103.94972176080677
3/21/2016 11:00:00 PM,99990001,122.24666184748523
3/21/2016 12:00:00 AM,99990001,115.75775534437696
3/21/2016 12:00:00 PM,99990001,172.80811893932574
3/21/2016 1:00:00 AM,99990001,117.35371748127696
3/21/2016 1:00:00 PM,99990001,102.15625551339033
3/21/2016 2:00:00 AM,99990001,125.64389784356871
3/21/2016 2:00:00 PM,99990001,99.71547080683877
3/21/2016 3:00:00 AM,99990001,103.10061054965156
3/21/2016 3:00:00 PM,99990001,100.01534438161033
3/21/2016 4:00:00 AM,99990001,123.20385984246845
3/21/2016 4:00:00 PM,99990001,91.06666403452972
3/21/2016 5:00:00 AM,99990001,128.14784973907737
3/21/2016 5:00:00 PM,99990001,88.02387380272665
3/21/2016 6:00:00 AM,99990001,170.84972222838582
3/21/2016 6:00:00 PM,99990001,221.97523697336783
3/21/2016 7:00:00 AM,99990001,156.53263073992105
3/21/2016 7:00:00 PM,99990001,127.93112296102996
3/21/2016 8:00:00 AM,99990001,223.8737104481841
3/21/2016 8:00:00 PM,99990001,107.18365883450622
3/21/2016 9:00:00 AM,99990001,113.10168714108349
3/21/2016 9:00:00 PM,99990001,130.17542828954825
3/22/2016 10:00:00 AM,99990001,112.40087870537921
3/22/2016 10:00:00 PM,99990001,114.10287874857049
3/22/2016 11:00:00 AM,99990001,117.57783138530863
3/22/2016 11:00:00 PM,99990001,118.13152566738232
3/22/2016 12:00:00 AM,99990001,102.57127114990152
3/22/2016 12:00:00 PM,99990001,169.99806488253472
3/22/2016 1:00:00 AM,99990001,98.35050928605146
3/22/2016 1:00:00 PM,99990001,235.8906946190029
3/22/2016 2:00:00 AM,99990001,112.72862650040683
3/22/2016 2:00:00 PM,99990001,101.85861663599192
3/22/2016 3:00:00 AM,99990001,107.58346310845295
3/22/2016 3:00:00 PM,99990001,123.9938089230425
3/22/2016 4:00:00 AM,99990001,111.76141881979164
3/22/2016 4:00:00 PM,99990001,163.5282506791217
3/22/2016 5:00:00 AM,99990001,117.33147850406237
3/22/2016 5:00:00 PM,99990001,95.54372048991507
3/22/2016 6:00:00 AM,99990001,315.7650087660804
3/22/2016 6:00:00 PM,99990001,168.12292530464867
3/22/2016 7:00:00 AM,99990001,175.74195174388035
3/22/2016 7:00:00 PM,99990001,151.57992270913624
3/22/2016 8:00:00 AM,99990001,216.0446262840209
3/22/2016 8:00:00 PM,99990001,110.1426022562107
3/22/2016 9:00:00 AM,99990001,107.211894541744
3/22/2016 9:00:00 PM,99990001,100.30162895912467
3/23/2016 10:00:00 AM,99990001,125.03491654100533
3/23/2016 10:00:00 PM,99990001,93.50035483075304
3/23/2016 11:00:00 AM,99990001,127.95074226670619
3/23/2016 11:00:00 PM,99990001,117.97184744832606
3/23/2016 12:00:00 AM,99990001,117.31632343253588
3/23/2016 12:00:00 PM,99990001,139.61011726533525
3/23/2016 1:00:00 AM,99990001,104.41981082735727
3/23/2016 1:00:00 PM,99990001,153.5224699994672
3/23/2016 2:00:00 AM,99990001,107.15901186659406
3/23/2016 2:00:00 PM,99990001,107.51465655494937
3/23/2016 3:00:00 AM,99990001,129.20912991839035
3/23/2016 3:00:00 PM,99990001,100.50038067080838
3/23/2016 4:00:00 AM,99990001,111.7706128057466
3/23/2016 4:00:00 PM,99990001,98.99761024580982
3/23/2016 5:00:00 AM,99990001,106.49773993892086
3/23/2016 5:00:00 PM,99990001,131.85121074521828
3/23/2016 6:00:00 AM,99990001,235.58981460911315
3/23/2016 6:00:00 PM,99990001,204.40801345862639
3/23/2016 7:00:00 AM,99990001,181.63156416441885
3/23/2016 7:00:00 PM,99990001,172.8228558098915
3/23/2016 8:00:00 AM,99990001,323.3802765839693
3/23/2016 8:00:00 PM,99990001,107.38449791670456
3/23/2016 9:00:00 AM,99990001,107.80917049100336
3/23/2016 9:00:00 PM,99990001,96.46217259652637
3/24/2016 10:00:00 AM,99990001,116.41983993890558
3/24/2016 10:00:00 PM,99990001,119.18030148931949
3/24/2016 11:00:00 AM,99990001,119.37351226116678
3/24/2016 11:00:00 PM,99990001,99.95204719760834
3/24/2016 12:00:00 AM,99990001,111.12116347681405
3/24/2016 12:00:00 PM,99990001,130.49613395652514
3/24/2016 1:00:00 AM,99990001,121.40107552639012
3/24/2016 1:00:00 PM,99990001,135.2205197417993
3/24/2016 2:00:00 AM,99990001,102.27098989077733
3/24/2016 2:00:00 PM,99990001,107.54637558684996
3/24/2016 3:00:00 AM,99990001,147.35403130045142
3/24/2016 3:00:00 PM,99990001,111.96356148563004
3/24/2016 4:00:00 AM,99990001,109.68439948254817
3/24/2016 4:00:00 PM,99990001,93.8981571140971
3/24/2016 5:00:00 AM,99990001,103.3014587459309
3/24/2016 5:00:00 PM,99990001,118.34066682825257
3/24/2016 6:00:00 AM,99990001,157.95255299146663
3/24/2016 6:00:00 PM,99990001,127.88823550510484
3/24/2016 7:00:00 AM,99990001,174.66017741805774
3/24/2016 7:00:00 PM,99990001,197.4921184559351
3/24/2016 8:00:00 AM,99990001,208.91310150280992
3/24/2016 8:00:00 PM,99990001,119.45284614177523
3/24/2016 9:00:00 AM,99990001,122.85995085974042
3/24/2016 9:00:00 PM,99990001,117.30368709108028
3/25/2016 10:00:00 AM,99990001,107.38640843202363
3/25/2016 10:00:00 PM,99990001,120.63184821961899
3/25/2016 11:00:00 AM,99990001,116.50434457097057
3/25/2016 11:00:00 PM,99990001,129.20505966243317
3/25/2016 12:00:00 AM,99990001,108.6400201307813
3/25/2016 12:00:00 PM,99990001,162.5870303633199
3/25/2016 1:00:00 AM,99990001,112.93562980040802
3/25/2016 1:00:00 PM,99990001,151.67827301959954
3/25/2016 2:00:00 AM,99990001,107.30592881504762
3/25/2016 2:00:00 PM,99990001,106.87967796123542
3/25/2016 3:00:00 AM,99990001,112.72504772138993
3/25/2016 3:00:00 PM,99990001,99.0755179005683
3/25/2016 4:00:00 AM,99990001,95.30080268191182
3/25/2016 4:00:00 PM,99990001,97.40007261651712
3/25/2016 5:00:00 AM,99990001,109.25457264994317
3/25/2016 5:00:00 PM,99990001,114.37772176551476
3/25/2016 6:00:00 AM,99990001,190.4702341446436
3/25/2016 6:00:00 PM,99990001,210.1739096696552
3/25/2016 7:00:00 AM,99990001,189.0894616779415
3/25/2016 7:00:00 PM,99990001,269.7491709120602
3/25/2016 8:00:00 AM,99990001,246.13674235635665
3/25/2016 8:00:00 PM,99990001,174.3858979333049
3/25/2016 9:00:00 AM,99990001,112.68205510432038
3/25/2016 9:00:00 PM,99990001,109.88921592840289
3/26/2016 10:00:00 AM,99990001,129.56720984051384
3/26/2016 10:00:00 PM,99990001,110.00970876955176
3/26/2016 11:00:00 AM,99990001,92.3598537142339
3/26/2016 11:00:00 PM,99990001,103.80513072804114
3/26/2016 12:00:00 AM,99990001,131.32228707110053
3/26/2016 12:00:00 PM,99990001,109.02494112544892
3/26/2016 1:00:00 AM,99990001,120.27829593421313
3/26/2016 1:00:00 PM,99990001,212.7667080251901
3/26/2016 2:00:00 AM,99990001,111.64056744634128
3/26/2016 2:00:00 PM,99990001,112.67461534717575
3/26/2016 3:00:00 AM,99990001,127.06950308976704
3/26/2016 3:00:00 PM,99990001,105.61925008245927
3/26/2016 4:00:00 AM,99990001,95.89003821974507
3/26/2016 4:00:00 PM,99990001,110.53245661058764
3/26/2016 5:00:00 AM,99990001,107.9861139755887
3/26/2016 5:00:00 PM,99990001,175.48861133291348
3/26/2016 6:00:00 AM,99990001,206.19165415420298
3/26/2016 6:00:00 PM,99990001,218.2427523773574
3/26/2016 7:00:00 AM,99990001,213.06889648798386
3/26/2016 7:00:00 PM,99990001,212.0690466947167
3/26/2016 8:00:00 AM,99990001,190.60917825281263
3/26/2016 8:00:00 PM,99990001,128.32671718078808
3/26/2016 9:00:00 AM,99990001,123.24739787545795
3/26/2016 9:00:00 PM,99990001,114.56859294537543
3/27/2016 10:00:00 AM,99990001,101.5785693387611
3/27/2016 10:00:00 PM,99990001,112.02624736818713
3/27/2016 11:00:00 AM,99990001,103.30950713862885
3/27/2016 11:00:00 PM,99990001,122.91241350053909
3/27/2016 12:00:00 AM,99990001,129.47573144630553
3/27/2016 12:00:00 PM,99990001,190.99906220956927
3/27/2016 1:00:00 AM,99990001,144.38670196593142
3/27/2016 1:00:00 PM,99990001,160.65854451476343
3/27/2016 2:00:00 AM,99990001,107.7833206465902
3/27/2016 2:00:00 PM,99990001,91.62845361747918
3/27/2016 3:00:00 AM,99990001,117.71017985774996
3/27/2016 3:00:00 PM,99990001,118.81396257276111
3/27/2016 4:00:00 AM,99990001,99.56502747171525
3/27/2016 4:00:00 PM,99990001,103.57254676722752
3/27/2016 5:00:00 AM,99990001,113.67904018415348
3/27/2016 5:00:00 PM,99990001,98.2047307889934
3/27/2016 6:00:00 AM,99990001,307.4577313083431
3/27/2016 6:00:00 PM,99990001,137.2383902489043
3/27/2016 7:00:00 AM,99990001,160.50942093706146
3/27/2016 7:00:00 PM,99990001,179.7297973553887
3/27/2016 8:00:00 AM,99990001,165.48096099760468
3/27/2016 8:00:00 PM,99990001,112.795200883769
3/27/2016 9:00:00 AM,99990001,101.44172105367625
3/27/2016 9:00:00 PM,99990001,86.09778020809533
3/28/2016 10:00:00 AM,99990001,109.315461892794
3/28/2016 10:00:00 PM,99990001,116.21711458182926
3/28/2016 11:00:00 AM,99990001,131.39147968566658
3/28/2016 11:00:00 PM,99990001,129.14500514535501
3/28/2016 12:00:00 AM,99990001,117.52754529575141
3/28/2016 12:00:00 PM,99990001,199.33416469921832
3/28/2016 1:00:00 AM,99990001,118.04889876024163
3/28/2016 1:00:00 PM,99990001,146.24525143907815
3/28/2016 2:00:00 AM,99990001,101.53378232919458
3/28/2016 2:00:00 PM,99990001,101.68280639566467
3/28/2016 3:00:00 AM,99990001,103.62926700091816
3/28/2016 3:00:00 PM,99990001,103.5893061511252
3/28/2016 4:00:00 AM,99990001,89.39112272738414
3/28/2016 4:00:00 PM,99990001,113.32117723307088
3/28/2016 5:00:00 AM,99990001,117.11902649361679
3/28/2016 5:00:00 PM,99990001,118.9289600272592
3/28/2016 6:00:00 AM,99990001,251.62096312537756
3/28/2016 6:00:00 PM,99990001,180.71155054341975
3/28/2016 7:00:00 AM,99990001,193.92536390982337
3/28/2016 7:00:00 PM,99990001,204.09514634987806
3/28/2016 8:00:00 AM,99990001,185.84755971574185
3/28/2016 8:00:00 PM,99990001,119.91412342132216
3/28/2016 9:00:00 AM,99990001,102.16671112773686
3/28/2016 9:00:00 PM,99990001,96.6737596825166
3/29/2016 10:00:00 AM,99990001,121.24115022733702
3/29/2016 10:00:00 PM,99990001,108.10029651686025
3/29/2016 11:00:00 AM,99990001,107.06240930592563
3/29/2016 11:00:00 PM,99990001,105.25500705053625
3/29/2016 12:00:00 AM,99990001,131.95659174010547
3/29/2016 12:00:00 PM,99990001,159.3075792719607
3/29/2016 1:00:00 AM,99990001,114.70947178093128
3/29/2016 1:00:00 PM,99990001,137.34522900899634
3/29/2016 2:00:00 AM,99990001,111.48519796254033
3/29/2016 2:00:00 PM,99990001,108.82901503665468
3/29/2016 3:00:00 AM,99990001,128.67337093105584
3/29/2016 3:00:00 PM,99990001,100.4238932820811
3/29/2016 4:00:00 AM,99990001,143.98386755967363
3/29/2016 4:00:00 PM,99990001,126.4349386144914
3/29/2016 5:00:00 AM,99990001,131.51088651231572
3/29/2016 5:00:00 PM,99990001,108.84187482608141
3/29/2016 6:00:00 AM,99990001,188.02808734980243
3/29/2016 6:00:00 PM,99990001,251.76871730692335
3/29/2016 7:00:00 AM,99990001,239.42388676126996
3/29/2016 7:00:00 PM,99990001,170.5860818524851
3/29/2016 8:00:00 AM,99990001,206.3761686767523
3/29/2016 8:00:00 PM,99990001,101.96669026998237
3/29/2016 9:00:00 AM,99990001,121.1956618812572
3/29/2016 9:00:00 PM,99990001,118.54310832653725
3/30/2016 10:00:00 AM,99990001,106.39419268498855
3/30/2016 10:00:00 PM,99990001,98.19959167529892
3/30/2016 11:00:00 AM,99990001,113.99001922719529
3/30/2016 11:00:00 PM,99990001,98.93568008785404
3/30/2016 12:00:00 AM,99990001,108.80850572524376
3/30/2016 12:00:00 PM,99990001,143.06701467273723
3/30/2016 1:00:00 AM,99990001,123.22519852129814
3/30/2016 1:00:00 PM,99990001,158.97570019330863
3/30/2016 2:00:00 AM,99990001,162.0607083827803
3/30/2016 2:00:00 PM,99990001,109.57849549742534
3/30/2016 3:00:00 AM,99990001,111.84428727965086
3/30/2016 3:00:00 PM,99990001,112.5804214176237
3/30/2016 4:00:00 AM,99990001,122.67617768168607
3/30/2016 4:00:00 PM,99990001,130.00706852859832
3/30/2016 5:00:00 AM,99990001,106.97943235774297
3/30/2016 5:00:00 PM,99990001,106.93495996610989
3/30/2016 6:00:00 AM,99990001,169.3355155883724
3/30/2016 6:00:00 PM,99990001,186.09184917690283
3/30/2016 7:00:00 AM,99990001,222.46359533707295
3/30/2016 7:00:00 PM,99990001,204.0118593851443
3/30/2016 8:00:00 AM,99990001,201.0917791456124
3/30/2016 8:00:00 PM,99990001,123.62820504298459
3/30/2016 9:00:00 AM,99990001,97.11627962767537
3/30/2016 9:00:00 PM,99990001,108.43055228127348
3/31/2016 10:00:00 AM,99990001,102.9041485270532
3/31/2016 10:00:00 PM,99990001,119.21050439723157
3/31/2016 11:00:00 AM,99990001,123.11708113766976
3/31/2016 11:00:00 PM,99990001,101.942085834318
3/31/2016 12:00:00 AM,99990001,109.10620548217432
3/31/2016 12:00:00 PM,99990001,131.91912310153867
3/31/2016 1:00:00 AM,99990001,100.16607603803833
3/31/2016 1:00:00 PM,99990001,151.3990222876087
3/31/2016 2:00:00 AM,99990001,116.51762772841279
3/31/2016 2:00:00 PM,99990001,118.17827357773766
3/31/2016 3:00:00 AM,99990001,122.92551609756724
3/31/2016 3:00:00 PM,99990001,107.09534709435147
3/31/2016 4:00:00 AM,99990001,105.89504928764721
3/31/2016 4:00:00 PM,99990001,101.16939273457747
3/31/2016 5:00:00 AM,99990001,169.84938809070445
3/31/2016 5:00:00 PM,99990001,131.91662274965404
3/31/2016 6:00:00 AM,99990001,240.681133803065
3/31/2016 6:00:00 PM,99990001,206.0309017669142
3/31/2016 7:00:00 AM,99990001,176.629450921541
3/31/2016 7:00:00 PM,99990001,148.0569258001272
3/31/2016 8:00:00 AM,99990001,210.90369518508928
3/31/2016 8:00:00 PM,99990001,99.50654195806985
3/31/2016 9:00:00 AM,99990001,99.83651349251384
3/31/2016 9:00:00 PM,99990001,105.2642182985136
4/1/2016 10:00:00 AM,99990001,99.93067602010954
4/1/2016 10:00:00 PM,99990001,122.27513428366368
4/1/2016 11:00:00 AM,99990001,123.88733094134136
4/1/2016 11:00:00 PM,99990001,112.80886528643111
4/1/2016 12:00:00 AM,99990001,107.55095683510851
4/1/2016 12:00:00 PM,99990001,212.09079103299487
4/1/2016 1:00:00 AM,99990001,107.23339585050799
4/1/2016 1:00:00 PM,99990001,143.3849908284805
4/1/2016 2:00:00 AM,99990001,122.85385107193676
4/1/2016 2:00:00 PM,99990001,171.98631044947663
4/1/2016 3:00:00 AM,99990001,95.88030840246111
4/1/2016 3:00:00 PM,99990001,108.67706785517849
4/1/2016 4:00:00 AM,99990001,113.68511251356416
4/1/2016 4:00:00 PM,99990001,122.64102040827812
4/1/2016 5:00:00 AM,99990001,134.0042857646064
4/1/2016 5:00:00 PM,99990001,116.53077278822605
4/1/2016 6:00:00 AM,99990001,262.08658907360063
4/1/2016 6:00:00 PM,99990001,201.57956656068887
4/1/2016 7:00:00 AM,99990001,216.24102613744492
